year,week,top_12_gross,top_12_change,total_gross,total_change,movies_count,top_movie,week_num,table_link,inflation_adjustment,infl_adj_top_12,infl_adj_total
1998,Oct. 9-15,"$81,655,215 ",-19.30%,"$81,759,085 ",-19.20%,16,Antz,41,/weekly/chart/?yr=1998&wk=41&p=.htm,1.7313,"$141,373,208 ","$141,553,042.69 "
1998,Oct. 2-8,"$101,166,247 ",23.50%,"$101,217,644 ",23.40%,15,Antz,40,/weekly/chart/?yr=1998&wk=40&p=.htm,1.7313,"$175,153,502 ","$175,242,488.12 "
1998,Sep. 25-Oct. 1,"$81,928,608 ",-2.60%,"$82,010,535 ",-2.70%,15,Rush Hour,39,/weekly/chart/?yr=1998&wk=39&p=.htm,1.7313,"$141,846,545 ","$141,988,388.96 "
1998,Sep. 18-24,"$84,121,970 ",72.70%,"$84,295,067 ",72.20%,18,Rush Hour,38,/weekly/chart/?yr=1998&wk=38&p=.htm,1.7313,"$145,644,008 ","$145,943,698.09 "
1998,Sep. 11-17,"$48,707,083 ",-33.10%,"$48,942,082 ",-36.00%,18,Rounders,37,/weekly/chart/?yr=1998&wk=37&p=.htm,1.7313,"$84,328,681 ","$84,735,544.96 "
1998,Sep. 4-10,"$72,834,508 ",-9.80%,"$76,498,830 ",-16.00%,18,Something About Mary,36,/weekly/chart/?yr=1998&wk=36&p=.htm,1.7313,"$126,101,536 ","$132,445,735.52 "
1998,Aug. 28-Sep. 3,"$80,744,675 ",-24.50%,"$91,054,524 ",-23.80%,21,Blade,35,/weekly/chart/?yr=1998&wk=35&p=.htm,1.7313,"$139,796,751 ","$157,646,638.57 "
1998,Aug. 21-27,"$106,971,645 ",-17.40%,"$119,480,249 ",-16.60%,21,Blade,34,/weekly/chart/?yr=1998&wk=34&p=.htm,1.7313,"$185,204,639 ","$206,861,326.63 "
1998,Aug. 14-20,"$129,527,098 ",-16.80%,"$143,292,862 ",-9.70%,22,Saving Private Ryan,33,/weekly/chart/?yr=1998&wk=33&p=.htm,1.7313,"$224,255,871 ","$248,089,134.21 "
1998,Aug. 7-13,"$155,583,707 ",-6.20%,"$158,658,470 ",-9.80%,17,Saving Private Ryan,32,/weekly/chart/?yr=1998&wk=32&p=.htm,1.7313,"$269,368,806 ","$274,692,276.42 "
1998,Jul. 31-Aug. 6,"$165,841,062 ",-8.10%,"$175,854,864 ",-6.30%,22,Saving Private Ryan,31,/weekly/chart/?yr=1998&wk=31&p=.htm,1.7313,"$287,127,809 ","$304,465,137.67 "
1998,Jul. 24-30,"$180,529,808 ",5.00%,"$187,736,595 ",7.70%,18,Saving Private Ryan,30,/weekly/chart/?yr=1998&wk=30&p=.htm,1.7313,"$312,559,071 ","$325,036,492.84 "
1998,Jul. 17-23,"$171,935,852 ",-3.20%,"$174,394,198 ",-3.10%,17,Mask of Zorro,29,/weekly/chart/?yr=1998&wk=29&p=.htm,1.7313,"$297,679,983 ","$301,936,223.40 "
1998,Jul. 10-16,"$177,684,988 ",12.40%,"$179,922,993 ",12.20%,17,Lethal Weapon 4,28,/weekly/chart/?yr=1998&wk=28&p=.htm,1.7313,"$307,633,711 ","$311,508,465.49 "
1998,Jul. 3-9,"$158,121,469 ",-7.30%,"$160,328,889 ",-8.50%,16,Armageddon,27,/weekly/chart/?yr=1998&wk=27&p=.htm,1.7313,"$273,762,543 ","$277,584,345.13 "
1998,Jun. 26-Jul. 2,"$170,652,855 ",13.30%,"$175,234,558 ",15.90%,20,Doctor Dolittle,26,/weekly/chart/?yr=1998&wk=26&p=.htm,1.7313,"$295,458,674 ","$303,391,175.04 "
1998,Jun. 19-25,"$150,628,315 ",28.10%,"$151,156,618 ",28.20%,18,X-Files,25,/weekly/chart/?yr=1998&wk=25&p=.htm,1.7313,"$260,789,321 ","$261,703,995.34 "
1998,Jun. 12-18,"$117,594,425 ",-1.50%,"$117,956,731 ",-1.40%,17,Truman Show,24,/weekly/chart/?yr=1998&wk=24&p=.htm,1.7313,"$203,596,318 ","$204,223,593.97 "
1998,Jun. 5-11,"$119,358,669 ",31.70%,"$119,594,412 ",31.20%,16,Truman Show,23,/weekly/chart/?yr=1998&wk=23&p=.htm,1.7313,"$206,650,830 ","$207,058,981.97 "
1998,May 29-Jun. 4,"$90,665,574 ",-35.10%,"$91,171,030 ",-34.80%,16,Godzilla,22,/weekly/chart/?yr=1998&wk=22&p=.htm,1.7313,"$156,973,233 ","$157,848,350.45 "
1998,May 22-28,"$139,609,478 ",55.60%,"$139,828,060 ",55.10%,15,Godzilla,21,/weekly/chart/?yr=1998&wk=21&p=.htm,1.7313,"$241,711,932 ","$242,090,372.54 "
1998,May 15-21,"$89,752,154 ",3.70%,"$90,147,520 ",3.60%,17,Deep Impact,20,/weekly/chart/?yr=1998&wk=20&p=.htm,1.7313,"$155,391,789 ","$156,076,303.28 "
1998,May 8-14,"$86,517,319 ",46.20%,"$87,011,541 ",44.50%,16,Deep Impact,19,/weekly/chart/?yr=1998&wk=19&p=.htm,1.7313,"$149,791,179 ","$150,646,847.10 "
1998,May 1-7,"$59,198,669 ",-1.30%,"$60,202,931 ",-3.40%,19,He Got Game,18,/weekly/chart/?yr=1998&wk=18&p=.htm,1.7313,"$102,493,218 ","$104,231,940.24 "
1998,Apr. 24-30,"$60,005,596 ",-23.30%,"$62,298,814 ",-25.20%,17,Big Hit,17,/weekly/chart/?yr=1998&wk=17&p=.htm,1.7313,"$103,890,286 ","$107,860,633.19 "
1998,Apr. 17-23,"$78,207,456 ",-23.60%,"$83,233,333 ",-21.10%,21,City of Angels,16,/weekly/chart/?yr=1998&wk=16&p=.htm,1.7313,"$135,403,954 ","$144,105,472.06 "
1998,Apr. 10-16,"$102,406,220 ",8.80%,"$105,496,308 ",11.80%,20,City of Angels,15,/weekly/chart/?yr=1998&wk=15&p=.htm,1.7313,"$177,300,321 ","$182,650,324.30 "
1998,Apr. 3-9,"$94,138,747 ",7.40%,"$94,403,339 ",3.70%,14,Lost in Space,14,/weekly/chart/?yr=1998&wk=14&p=.htm,1.7313,"$162,986,487 ","$163,444,586.93 "
1998,Mar. 27-Apr. 2,"$87,648,267 ",-12.50%,"$91,013,234 ",-9.60%,21,Titanic,13,/weekly/chart/?yr=1998&wk=13&p=.htm,1.7313,"$151,749,238 ","$157,575,151.40 "
1998,Mar. 20-26,"$100,171,752 ",2.70%,"$100,672,172 ",2.40%,17,Titanic,12,/weekly/chart/?yr=1998&wk=12&p=.htm,1.7313,"$173,431,690 ","$174,298,088.84 "
1998,Mar. 13-19,"$97,509,681 ",2.80%,"$98,305,483 ",3.20%,15,Titanic,11,/weekly/chart/?yr=1998&wk=11&p=.htm,1.7313,"$168,822,731 ","$170,200,537.73 "
1998,Mar. 6-12,"$94,861,465 ",17.30%,"$95,225,766 ",11.70%,16,Titanic,10,/weekly/chart/?yr=1998&wk=10&p=.htm,1.7313,"$164,237,760 ","$164,868,490.39 "
1998,Feb. 27-Mar. 5,"$80,889,069 ",-9.10%,"$85,221,353 ",-4.70%,18,Titanic,9,/weekly/chart/?yr=1998&wk=09&p=.htm,1.7313,"$140,046,746 ","$147,547,417.13 "
1998,Feb. 20-26,"$88,977,563 ",-33.10%,"$89,397,803 ",-33.80%,16,Titanic,8,/weekly/chart/?yr=1998&wk=08&p=.htm,1.7313,"$154,050,706 ","$154,778,285.79 "
1998,Feb. 13-19,"$132,901,825 ",53.30%,"$135,069,302 ",54.50%,16,Titanic,7,/weekly/chart/?yr=1998&wk=07&p=.htm,1.7313,"$230,098,682 ","$233,851,328.84 "
1998,Feb. 6-12,"$86,708,864 ",-13.30%,"$87,408,692 ",-14.40%,15,Titanic,6,/weekly/chart/?yr=1998&wk=06&p=.htm,1.7313,"$150,122,809 ","$151,334,451.82 "
1998,Jan. 30-Feb. 5,"$99,971,348 ",0.10%,"$102,047,737 ",1.20%,15,Titanic,5,/weekly/chart/?yr=1998&wk=05&p=.htm,1.7313,"$173,084,722 ","$176,679,664.06 "
1998,Jan. 23-29,"$99,888,084 ",-23.60%,"$100,836,664 ",-24.20%,18,Titanic,4,/weekly/chart/?yr=1998&wk=04&p=.htm,1.7313,"$172,940,563 ","$174,582,880.96 "
1998,Jan. 16-22,"$130,817,607 ",17.60%,"$133,019,337 ",17.30%,17,Titanic,3,/weekly/chart/?yr=1998&wk=03&p=.htm,1.7313,"$226,490,185 ","$230,302,135.70 "
1998,Jan. 9-15,"$111,236,857 ",-18.90%,"$113,391,860 ",-24.20%,18,Titanic,2,/weekly/chart/?yr=1998&wk=02&p=.htm,1.7313,"$192,589,185 ","$196,320,235.22 "
1998,Jan. 2-8,"$137,122,548 ",-44.30%,"$149,491,304 ",-43.80%,21,Titanic,1,/weekly/chart/?yr=1998&wk=01&p=.htm,1.7313,"$237,406,203 ","$258,820,765.13 "
1999,Dec. 31-Jan. 6,"$143,004,506 ",-35.50%,"$161,598,334 ",-32.40%,55,Stuart Little,53,/weekly/chart/?yr=1999&wk=53&p=.htm,1.5984,"$228,582,006 ","$258,302,848.83 "
1999,Dec. 24-30,"$221,721,139 ",62.20%,"$238,921,917 ",60.30%,56,Stuart Little,52,/weekly/chart/?yr=1999&wk=52&p=.htm,1.5984,"$354,404,655 ","$381,898,812.21 "
1999,Dec. 17-23,"$136,679,498 ",49.60%,"$149,009,815 ",48.10%,52,Stuart Little,51,/weekly/chart/?yr=1999&wk=51&p=.htm,1.5984,"$218,471,953 ","$238,181,042.87 "
1999,Dec. 10-16,"$91,341,696 ",3.90%,"$100,597,301 ",1.30%,55,Green Mile,50,/weekly/chart/?yr=1999&wk=50&p=.htm,1.5984,"$146,002,868 ","$160,797,260.65 "
1999,Dec. 3-9,"$87,901,143 ",-49.00%,"$99,294,909 ",-47.40%,60,Toy Story 2,49,/weekly/chart/?yr=1999&wk=49&p=.htm,1.5984,"$140,503,402 ","$158,715,484.46 "
1999,Nov. 26-Dec. 2,"$172,286,906 ",-4.20%,"$188,810,023 ",-7.30%,57,Toy Story 2,48,/weekly/chart/?yr=1999&wk=48&p=.htm,1.5984,"$275,387,732 ","$301,798,698.18 "
1999,Nov. 19-25,"$179,784,976 ",66.60%,"$203,724,346 ",56.30%,59,World Is Not Enough,47,/weekly/chart/?yr=1999&wk=47&p=.htm,1.5984,"$287,372,836 ","$325,638,127.86 "
1999,Nov. 12-18,"$107,924,990 ",5.40%,"$130,385,765 ",2.60%,54,Pokemon 1,46,/weekly/chart/?yr=1999&wk=46&p=.htm,1.5984,"$172,510,023 ","$208,411,892.09 "
1999,Nov. 5-11,"$102,413,033 ",40.40%,"$127,048,569 ",40.30%,59,Bone Collector,45,/weekly/chart/?yr=1999&wk=45&p=.htm,1.5984,"$163,699,572 ","$203,077,633.91 "
1999,Oct. 29-Nov. 4,"$72,944,291 ",-10.60%,"$90,569,340 ",-8.40%,61,House on Haunted Hill,44,/weekly/chart/?yr=1999&wk=44&p=.htm,1.5984,"$116,595,993 ","$144,768,315.12 "
1999,Oct. 22-28,"$81,611,407 ",-11.60%,"$98,914,271 ",-5.90%,56,Best Man,43,/weekly/chart/?yr=1999&wk=43&p=.htm,1.5984,"$130,449,729 ","$158,107,063.09 "
1999,Oct. 15-21,"$92,310,588 ",-12.00%,"$105,068,404 ",-10.50%,56,Fight Club,42,/weekly/chart/?yr=1999&wk=42&p=.htm,1.5984,"$147,551,570 ","$167,943,984.35 "
1999,Oct. 8-14,"$104,855,103 ",5.30%,"$117,426,556 ",5.30%,57,Double Jeopardy,41,/weekly/chart/?yr=1999&wk=41&p=.htm,1.5984,"$167,603,039 ","$187,697,565.89 "
1999,Oct. 1-7,"$99,602,916 ",8.00%,"$111,497,757 ",8.30%,54,Double Jeopardy,40,/weekly/chart/?yr=1999&wk=40&p=.htm,1.5984,"$159,207,811 ","$178,220,824.18 "
1999,Sep. 24-30,"$92,257,879 ",5.10%,"$102,933,194 ",1.10%,48,Double Jeopardy,39,/weekly/chart/?yr=1999&wk=39&p=.htm,1.5984,"$147,467,318 ","$164,531,010.88 "
1999,Sep. 17-23,"$87,747,551 ",5.70%,"$101,832,096 ",-1.70%,56,Blue Streak,38,/weekly/chart/?yr=1999&wk=38&p=.htm,1.5984,"$140,257,896 ","$162,770,988.09 "
1999,Sep. 10-16,"$83,017,790 ",-4.70%,"$103,594,298 ",-7.70%,61,Stigmata,37,/weekly/chart/?yr=1999&wk=37&p=.htm,1.5984,"$132,697,727 ","$165,587,736.17 "
1999,Sep. 3-9,"$87,069,644 ",-26.50%,"$112,242,759 ",-25.70%,53,Sixth Sense,36,/weekly/chart/?yr=1999&wk=36&p=.htm,1.5984,"$139,174,313 ","$179,411,654.15 "
1999,Aug. 27-Sep. 2,"$118,495,860 ",-7.70%,"$151,100,307 ",-2.40%,59,Sixth Sense,35,/weekly/chart/?yr=1999&wk=35&p=.htm,1.5984,"$189,406,768 ","$241,522,537.96 "
1999,Aug. 20-26,"$128,438,184 ",-22.60%,"$154,872,334 ",-18.90%,62,Sixth Sense,34,/weekly/chart/?yr=1999&wk=34&p=.htm,1.5984,"$205,298,830 ","$247,551,840.96 "
1999,Aug. 13-19,"$165,827,233 ",-21.00%,"$191,036,808 ",-19.00%,63,Sixth Sense,33,/weekly/chart/?yr=1999&wk=33&p=.htm,1.5984,"$265,062,428 ","$305,358,047.43 "
1999,Aug. 6-12,"$209,975,281 ",-2.10%,"$235,727,414 ",-3.10%,58,Sixth Sense,32,/weekly/chart/?yr=1999&wk=32&p=.htm,1.5984,"$335,629,780 ","$376,792,638.13 "
1999,Jul. 30-Aug. 5,"$214,574,153 ",25.90%,"$243,303,228 ",15.10%,59,Runaway Bride,31,/weekly/chart/?yr=1999&wk=31&p=.htm,1.5984,"$342,980,733 ","$388,902,010.11 "
1999,Jul. 23-29,"$170,440,644 ",6.00%,"$211,386,548 ",12.30%,62,The Haunting,30,/weekly/chart/?yr=1999&wk=30&p=.htm,1.5984,"$272,436,620 ","$337,885,584.60 "
1999,Jul. 16-22,"$160,796,947 ",-3.00%,"$188,320,035 ",3.90%,56,Eyes Wide Shut,29,/weekly/chart/?yr=1999&wk=29&p=.htm,1.5984,"$257,021,892 ","$301,015,489.02 "
1999,Jul. 9-15,"$165,698,915 ",-11.60%,"$181,312,216 ",-9.30%,63,American Pie,28,/weekly/chart/?yr=1999&wk=28&p=.htm,1.5984,"$264,857,321 ","$289,814,014.55 "
1999,Jul. 2-8,"$187,416,611 ",-19.50%,"$199,922,943 ",-19.70%,60,Wild Wild West,27,/weekly/chart/?yr=1999&wk=27&p=.htm,1.5984,"$299,571,433 ","$319,561,869.52 "
1999,Jun. 25-Jul. 1,"$232,833,083 ",23.60%,"$249,040,144 ",25.20%,60,Big Daddy,26,/weekly/chart/?yr=1999&wk=26&p=.htm,1.5984,"$372,166,267 ","$398,072,041.20 "
1999,Jun. 18-24,"$188,457,888 ",12.60%,"$198,931,902 ",10.50%,55,Tarzan,25,/weekly/chart/?yr=1999&wk=25&p=.htm,1.5984,"$301,235,837 ","$317,977,764.61 "
1999,Jun. 11-17,"$167,387,338 ",44.30%,"$179,993,217 ",40.00%,58,The Spy Who Shagged Me,24,/weekly/chart/?yr=1999&wk=24&p=.htm,1.5984,"$267,556,139 ","$287,705,693.32 "
1999,Jun. 4-10,"$115,984,178 ",-29.40%,"$128,536,028 ",-27.20%,60,The Phantom Menace,23,/weekly/chart/?yr=1999&wk=23&p=.htm,1.5984,"$185,392,033 ","$205,455,225.86 "
1999,May 28-Jun. 3,"$164,212,226 ",9.20%,"$176,458,640 ",9.50%,53,The Phantom Menace,22,/weekly/chart/?yr=1999&wk=22&p=.htm,1.5984,"$262,480,960 ","$282,055,936.38 "
1999,May 21-27,"$150,358,357 ",28.80%,"$161,093,241 ",23.90%,55,The Phantom Menace,21,/weekly/chart/?yr=1999&wk=21&p=.htm,1.5984,"$240,336,586 ","$257,495,495.46 "
1999,May 14-20,"$116,712,605 ",16.70%,"$129,985,700 ",16.20%,58,The Phantom Menace,20,/weekly/chart/?yr=1999&wk=20&p=.htm,1.5984,"$186,556,369 ","$207,772,418.11 "
1999,May 7-13,"$99,974,205 ",51.80%,"$111,822,701 ",41.20%,55,The Mummy,19,/weekly/chart/?yr=1999&wk=19&p=.htm,1.5984,"$159,801,288 ","$178,740,222.86 "
1999,Apr. 30-May6,"$65,881,841 ",2.40%,"$79,197,155 ",-1.70%,57,Entrapment,18,/weekly/chart/?yr=1999&wk=18&p=.htm,1.5984,"$105,307,195 ","$126,590,728.07 "
1999,Apr. 23-29,"$64,347,866 ",-28.00%,"$80,586,443 ",-23.40%,58,The Matrix,17,/weekly/chart/?yr=1999&wk=17&p=.htm,1.5984,"$102,855,250 ","$128,811,401.02 "
1999,Apr. 16-22,"$89,321,242 ",1.00%,"$105,265,573 ",-1.90%,55,Life,16,/weekly/chart/?yr=1999&wk=16&p=.htm,1.5984,"$142,773,324 ","$168,259,144.24 "
1999,Apr. 9-15,"$88,429,706 ",-20.30%,"$107,297,991 ",-17.20%,56,The Matrix,15,/weekly/chart/?yr=1999&wk=15&p=.htm,1.5984,"$141,348,270 ","$171,507,812.39 "
1999,Apr. 2-8,"$110,898,347 ",31.40%,"$129,627,428 ",16.90%,58,The Matrix,14,/weekly/chart/?yr=1999&wk=14&p=.htm,1.5984,"$177,262,712 ","$207,199,747.12 "
1999,Mar. 26-Apr. 1,"$84,386,100 ",7.40%,"$110,881,838 ",7.80%,55,Forces of Nature,13,/weekly/chart/?yr=1999&wk=13&p=.htm,1.5984,"$134,884,869 ","$177,236,323.73 "
1999,Mar. 19-25,"$78,577,991 ",-13.20%,"$102,884,430 ",-10.60%,56,Forces of Nature,12,/weekly/chart/?yr=1999&wk=12&p=.htm,1.5984,"$125,601,041 ","$164,453,065.28 "
1999,Mar. 12-18,"$90,535,554 ",0.10%,"$115,029,865 ",3.90%,57,Analyze This,11,/weekly/chart/?yr=1999&wk=11&p=.htm,1.5984,"$144,714,311 ","$183,866,634.61 "
1999,Mar. 5-11,"$90,464,522 ",13.70%,"$110,768,620 ",9.50%,57,Analyze This,10,/weekly/chart/?yr=1999&wk=10&p=.htm,1.5984,"$144,600,771 ","$177,055,353.23 "
1999,Feb. 26-Mar. 4,"$79,584,040 ",1.10%,"$101,184,266 ",-0.90%,54,8MM,9,/weekly/chart/?yr=1999&wk=09&p=.htm,1.5984,"$127,209,135 ","$161,735,480.30 "
1999,Feb. 19-25,"$78,726,541 ",-29.20%,"$102,132,309 ",-25.50%,51,Message in a Bottle,8,/weekly/chart/?yr=1999&wk=08&p=.htm,1.5984,"$125,838,487 ","$163,250,856.12 "
1999,Feb. 12-18,"$111,264,893 ",44.00%,"$137,054,663 ",33.50%,59,Message in a Bottle,7,/weekly/chart/?yr=1999&wk=07&p=.htm,1.5984,"$177,848,608 ","$219,071,626.69 "
1999,Feb. 5-11,"$77,296,154 ",10.30%,"$102,682,354 ",11.60%,54,Payback,6,/weekly/chart/?yr=1999&wk=06&p=.htm,1.5984,"$123,552,120 ","$164,130,061.91 "
1999,Jan. 29-Feb. 4,"$70,083,402 ",-11.40%,"$92,037,443 ",-13.90%,58,She's All That,5,/weekly/chart/?yr=1999&wk=05&p=.htm,1.5984,"$112,023,076 ","$147,114,967.94 "
1999,Jan. 22-28,"$79,117,789 ",-32.90%,"$106,871,043 ",-26.60%,58,Varsity Blues,4,/weekly/chart/?yr=1999&wk=04&p=.htm,1.5984,"$126,463,867 ","$170,825,367.94 "
1999,Jan. 15-21,"$117,888,379 ",22.60%,"$145,543,580 ",29.20%,54,Varsity Blues,3,/weekly/chart/?yr=1999&wk=03&p=.htm,1.5984,"$188,435,755 ","$232,640,525.51 "
1999,Jan. 8-14,"$96,142,989 ",-25.30%,"$112,696,485 ",-25.50%,50,A Civil Action,2,/weekly/chart/?yr=1999&wk=02&p=.htm,1.5984,"$153,677,376 ","$180,136,901.22 "
1999,Jan. 1-7,"$128,701,553 ",-49.20%,"$151,287,903 ",-43.10%,56,Patch Adams,1,/weekly/chart/?yr=1999&wk=01&p=.htm,1.5984,"$205,719,805 ","$241,822,396.13 "
2000,Dec. 29-Jan. 4,"$203,392,936 ",-22.20%,"$233,483,221 ",-19.10%,57,Cast Away,52,/weekly/chart/?yr=2000&wk=52&p=.htm,1.5065,"$306,410,137 ","$351,740,956.31 "
2000,Dec. 22-28,"$261,440,193 ",82.40%,"$288,450,694 ",88.10%,59,Cast Away,51,/weekly/chart/?yr=2000&wk=51&p=.htm,1.5065,"$393,857,953 ","$434,549,097.45 "
2000,Dec. 15-21,"$143,355,006 ",41.70%,"$153,328,832 ",39.20%,45,What Women Want,50,/weekly/chart/?yr=2000&wk=50&p=.htm,1.5065,"$215,963,386 ","$230,988,889.77 "
2000,Dec. 8-14,"$101,162,882 ",0.90%,"$110,120,569 ",1.60%,53,The Grinch,49,/weekly/chart/?yr=2000&wk=49&p=.htm,1.5065,"$152,401,225 ","$165,895,922.13 "
2000,Dec. 1-7,"$100,255,310 ",-48.30%,"$108,366,192 ",-47.30%,51,The Grinch,48,/weekly/chart/?yr=2000&wk=48&p=.htm,1.5065,"$151,033,974 ","$163,252,964.57 "
2000,Nov. 24-30,"$193,811,653 ",-21.30%,"$205,508,560 ",-22.70%,56,The Grinch,47,/weekly/chart/?yr=2000&wk=47&p=.htm,1.5065,"$291,975,997 ","$309,597,311.17 "
2000,Nov. 17-23,"$246,282,699 ",109.40%,"$265,939,956 ",107.40%,58,The Grinch,46,/weekly/chart/?yr=2000&wk=46&p=.htm,1.5065,"$371,023,287 ","$400,636,816.83 "
2000,Nov. 10-16,"$117,641,377 ",-2.00%,"$128,217,358 ",-2.60%,54,Charlie's Angels,45,/weekly/chart/?yr=2000&wk=45&p=.htm,1.5065,"$177,225,971 ","$193,158,617.25 "
2000,Nov. 3-9,"$120,089,266 ",34.60%,"$131,649,454 ",28.00%,59,Charlie's Angels,44,/weekly/chart/?yr=2000&wk=44&p=.htm,1.5065,"$180,913,699 ","$198,329,047.58 "
2000,Oct. 27-Nov. 2,"$89,220,332 ",-0.40%,"$102,848,126 ",0.50%,66,Meet the Parents,43,/weekly/chart/?yr=2000&wk=43&p=.htm,1.5065,"$134,409,851 ","$154,940,033.97 "
2000,Oct. 20-26,"$89,584,709 ",-4.80%,"$102,362,706 ",-3.90%,61,Meet the Parents,42,/weekly/chart/?yr=2000&wk=42&p=.htm,1.5065,"$134,958,782 ","$154,208,751.90 "
2000,Oct. 13-19,"$94,142,519 ",-4.90%,"$106,498,755 ",-6.90%,57,Meet the Parents,41,/weekly/chart/?yr=2000&wk=41&p=.htm,1.5065,"$141,825,094 ","$160,439,682.86 "
2000,Oct. 6-12,"$98,952,272 ",47.90%,"$114,415,040 ",38.40%,58,Meet the Parents,40,/weekly/chart/?yr=2000&wk=40&p=.htm,1.5065,"$149,070,955 ","$172,365,514.81 "
2000,Sep. 29-Oct. 5,"$66,901,482 ",11.90%,"$82,674,073 ",5.10%,55,Remember the Titans,39,/weekly/chart/?yr=2000&wk=39&p=.htm,1.5065,"$100,786,648 ","$124,547,954.13 "
2000,Sep. 22-28,"$59,764,244 ",23.40%,"$78,629,799 ",13.80%,60,Exorcist Director's Cut,38,/weekly/chart/?yr=2000&wk=38&p=.htm,1.5065,"$90,034,446 ","$118,455,281.61 "
2000,Sep. 15-21,"$48,448,412 ",-14.80%,"$69,074,908 ",-10.20%,64,The Watcher,37,/weekly/chart/?yr=2000&wk=37&p=.htm,1.5065,"$72,987,218 ","$104,060,900.36 "
2000,Sep. 8-14,"$56,890,613 ",-33.70%,"$76,947,488 ",-35.40%,59,The Watcher,36,/weekly/chart/?yr=2000&wk=36&p=.htm,1.5065,"$85,705,339 ","$115,920,891.01 "
2000,Sep. 1-7,"$85,811,115 ",-15.30%,"$119,075,960 ",-4.00%,60,Bring It On,35,/weekly/chart/?yr=2000&wk=35&p=.htm,1.5065,"$129,273,888 ","$179,387,160.52 "
2000,Aug. 25-31,"$101,268,749 ",-16.10%,"$124,027,512 ",-12.30%,60,Bring It On,34,/weekly/chart/?yr=2000&wk=34&p=.htm,1.5065,"$152,560,713 ","$186,846,641.45 "
2000,Aug. 18-24,"$120,682,537 ",-13.60%,"$141,411,746 ",-11.60%,64,The Cell,33,/weekly/chart/?yr=2000&wk=33&p=.htm,1.5065,"$181,807,458 ","$213,035,877.09 "
2000,Aug. 11-17,"$139,597,534 ",-19.80%,"$159,925,000 ",-16.30%,66,Hollow Man,32,/weekly/chart/?yr=2000&wk=32&p=.htm,1.5065,"$210,302,778 ","$240,925,974.03 "
2000,Aug. 4-10,"$174,004,517 ",-2.90%,"$190,996,874 ",-1.70%,64,Hollow Man,31,/weekly/chart/?yr=2000&wk=31&p=.htm,1.5065,"$262,136,675 ","$287,735,550.44 "
2000,Jul. 28-Aug. 3,"$179,220,386 ",-7.10%,"$194,226,580 ",-8.70%,58,The Klumps,30,/weekly/chart/?yr=2000&wk=30&p=.htm,1.5065,"$269,994,348 ","$292,601,081.56 "
2000,Jul. 21-27,"$192,854,611 ",-7.70%,"$212,627,599 ",-4.70%,69,What Lies Beneath,29,/weekly/chart/?yr=2000&wk=29&p=.htm,1.5065,"$290,534,219 ","$320,322,097.19 "
2000,Jul. 14-20,"$208,827,626 ",3.70%,"$223,061,116 ",4.40%,69,X-Men,28,/weekly/chart/?yr=2000&wk=28&p=.htm,1.5065,"$314,597,463 ","$336,040,122.81 "
2000,Jul. 7-13,"$201,389,473 ",-10.00%,"$213,615,565 ",-10.90%,71,Scary Movie,27,/weekly/chart/?yr=2000&wk=27&p=.htm,1.5065,"$303,391,933 ","$321,810,461.56 "
2000,Jun. 30-Jul. 6,"$223,663,602 ",46.10%,"$239,732,067 ",42.20%,66,Perfect Storm,26,/weekly/chart/?yr=2000&wk=26&p=.htm,1.5065,"$336,947,764 ","$361,154,802.23 "
2000,Jun. 23-29,"$153,077,560 ",7.50%,"$168,576,763 ",9.60%,59,"Me, Myself and Irene",25,/weekly/chart/?yr=2000&wk=25&p=.htm,1.5065,"$230,610,350 ","$253,959,798.81 "
2000,Jun. 16-22,"$142,437,301 ",6.40%,"$153,808,030 ",7.10%,60,Shaft,24,/weekly/chart/?yr=2000&wk=24&p=.htm,1.5065,"$214,580,869 ","$231,710,798.44 "
2000,Jun. 9-15,"$133,884,866 ",-1.80%,"$143,602,030 ",-2.10%,53,Gone in 60 Seconds,23,/weekly/chart/?yr=2000&wk=23&p=.htm,1.5065,"$201,696,681 ","$216,335,525.71 "
2000,Jun. 2-8,"$136,336,221 ",-32.40%,"$146,653,600 ",-32.70%,58,Mission: Impossible II,22,/weekly/chart/?yr=2000&wk=22&p=.htm,1.5065,"$205,389,632 ","$220,932,696.10 "
2000,May 26-Jun. 1,"$201,791,147 ",32.60%,"$217,816,716 ",27.30%,61,Mission: Impossible II,21,/weekly/chart/?yr=2000&wk=21&p=.htm,1.5065,"$303,997,053 ","$328,139,468.26 "
2000,May 19-25,"$152,193,493 ",62.60%,"$171,131,342 ",50.90%,55,Dinosaur,20,/weekly/chart/?yr=2000&wk=20&p=.htm,1.5065,"$229,278,509 ","$257,808,255.48 "
2000,May 12-18,"$93,601,346 ",-10.60%,"$113,422,887 ",-3.90%,54,Gladiator,19,/weekly/chart/?yr=2000&wk=19&p=.htm,1.5065,"$141,009,820 ","$170,870,842.75 "
2000,May 5-11,"$104,676,831 ",22.00%,"$118,034,511 ",16.80%,53,Gladiator,18,/weekly/chart/?yr=2000&wk=18&p=.htm,1.5065,"$157,694,966 ","$177,818,224.36 "
2000,Apr. 28-May4,"$85,834,276 ",-15.60%,"$101,038,470 ",-18.00%,53,U-571,17,/weekly/chart/?yr=2000&wk=17&p=.htm,1.5065,"$129,308,779 ","$152,213,798.96 "
